ExecutionId,CycleName,FolderName,"Issue Key","Test Summary",Project,Component,Version,Priority,"Executed By","Executed On",ExecutionStatus,ExecutionDefects,CreationDate,"Assigned To","Custom Fields","Work Flow Status","Total Execution Time","Total Logged Time",StepId,OrderId,Step,"Test Data","Expected Result","Step Result",Comments,"Step Custom Fields"
d99275cd-e343-4e70-bf70-003aac221016,regression,,EL-6,"login the course page",elearning,,"version 1.0",Medium,"Vinay Kumar","02-15-2022 11:56:18",PASS,,"02-15-2022 11:55:56",,,REOPENED,,"1w 3d 3h 11m",028b74fd-30d1-4e0a-b9dd-07862903608d,1,"signing the application","first name and last name must be alphabetical . Password should be strong valid email id","The  first name and last name working fine password passed invalid email is passing*",UNEXECUTED,,
d99275cd-e343-4e70-bf70-003aac221016,regression,,EL-6,"login the course page",elearning,,"version 1.0",Medium,"Vinay Kumar","02-15-2022 11:56:18",PASS,,"02-15-2022 11:55:56",,,REOPENED,,"1w 3d 3h 11m",0277f5bb-cf9a-4005-90b2-03c9a1fae09d,2,login,"login    should  work with sign up credential",passed,,,
d99275cd-e343-4e70-bf70-003aac221016,regression,,EL-6,"login the course page",elearning,,"version 1.0",Medium,"Vinay Kumar","02-15-2022 11:56:18",PASS,,"02-15-2022 11:55:56",,,REOPENED,,"1w 3d 3h 11m",f6235fdb-4fe4-4dab-8043-f744e5073552,3,logout,"logout function should work","login passed",,,
d99275cd-e343-4e70-bf70-003aac221016,regression,,EL-6,"login the course page",elearning,,"version 1.0",Medium,"Vinay Kumar","02-15-2022 11:56:18",PASS,,"02-15-2022 11:55:56",,,REOPENED,,"1w 3d 3h 11m",c8d13e0f-4166-4717-8788-a79650d7ebd1,4,email,"valid email address","invalid email address is working",,,
